school_name,jersey_number,name,position,class_year,height,hometown,high_school_club,gender,country_code,geo_class,UNITID,INSTNM,STABBR,OBEREG,LOCALE,INSTSIZE,CONTROL,gdp_per_capita_ppp,unemployment,gdp_growth,price_level_ratio,econ_distance,econ_ratio
University of Michigan,0,Beau Barren,GK,Fr.,6' 0'',"Overland Park, Kan.",Blue Valley North,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,1,Isaiah Goldson,GK,Jr.,6' 0'',"Oakville, Ontario",Garth Webb Secondary School,Men,CAN,canada,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,58321.0611834624,5.279,2.32641594463436,0.879780876087693,14358.196356172397,0.802444372132691
University of Michigan,2,Patrick O'Toole,D/M,Jr.,5' 9'',"Montclair, N.J.",Montclair,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,3,Matthew Fisher,D,Jr.,5' 9'',"Rochester, Mich.",Blue Valley North,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,4,Nolan Miller,D,Sr.,6' 2'',"Troy, Mich.",Seaholm,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,5,Will Baker,D,Jr.,6' 4'',"Frisco, Texas",Memorial,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,6,Quin Rogers,M/F,Gr.,5' 10'',"San Jose, Calif.",Bellarmine College Prep,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,7,Shuma Sasaki,M,Gr.,5' 8'',"Kawasaki, Japan",Sumiyoshi,Men,JPN,international,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,44972.3438362201,2.614,1.39102754851621,0.72185132565121,27706.9137034147,0.6187782506129063
University of Michigan,8,Mitar Mitrovic,M,Gr.,6' 2'',"Belgrade, Serbia",Hinsdale South,Men,SRB,international,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,24651.9500494588,8.439,5.32139169050186,0.383463454699405,48027.307490176,0.33918824825659705
University of Michigan,9,Grayson Elmquist,F,Jr.,6' 1'',"Lake City, Mich.",Lake City,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,10,Duilio Herrera,M/F,Jr.,5' 10'',"Edinburg, Texas",Johny Economedes,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,11,Michael Ramirez,F,So.,6' 0'',"Chicago, Ill.",,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,12,Nicholas Cassiday,M/F,Sr.,5' 8'',"Grand Rapids, Mich.",Grand Rapids Christian,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,13,Joah Reyna,M,Fr.,5' 10'',"Austin, Texas",Laurel Springs,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,14,Rocky Perez,M,Sr.,5' 11'',"San Antonio, Texas",TTU K-12,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,15,Oliver Martin,F,Sr.,5' 10'',"Williston, Vt.",The Loomis Chaffee School,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,16,Murphy Parker,M,Jr.,5' 10'',"London, England",Charterhouse,Men,GBR,international,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,53139.151252206,3.768,4.18537017111771,0.780443314302584,19540.106287428796,0.731146038788676
University of Michigan,17,Joao Paulo Ramos,M,Jr.,5' 9'',"Marietta, Ga.",George Walton,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,18,Zach Martens,M,Sr.,6' 0'',"Gainesville, Fla.",Gainesville,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,19,Kyle Pierson,M/F,R-Fr.,5' 7'',"Plymouth, Mich.",Detroit Catholic Central,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,20,Patrick Los,GK,Fr.,5' 11'',"Plainfield, Ill.",Plainfield North,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,21,Jake Tatch,F,Fr.,5' 7'',"Aliso Viejo, Calif.",JSerra Catholic,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,22,Kamau Brame,M,So.,6' 0'',"Grand Rapids, Mich.",St. Stephens Episcopal School,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,23,Guy Michaeli,F,Fr.,6' 2'',"Dallas, Texas",Akiba Yavneh Academy,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,24,Nick Nobles,D,Fr.,5' 10'',"Montgomery, Ill.",Salt Lake Academy,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,25,Drew Diebolt,D,Fr.,6' 0'',"Caledonia, Mich.",Caledonia,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,26,Tamer Ibsais,D,Fr.,5' 8'',"Eden Prairie, Minn.",Eden Prairie,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,27,Dylan Davis,D/M,Jr.,6' 3'',"Rochester, Mich.",Rochester,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,28,Alen Bean,GK,So.,6' 2'',"Fall Church, Va.",Meridian,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,29,Raymundo Mendez,M,Gr.,5' 9'',"Yakima, Wash.",AC Davis,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,32,Jonathan Nabaka,D,Jr.,5' 11'',"Miami Beach, Fla.",Miami Beach Senior,Men,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,0,Allison Karpovich,GK,Gr.,5' 6'',"Virginia Beach, Va.",First Colonial,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,1,Sophie Homan,GK,Sr.,5' 11'',"Rochester, Mich.",Stoney Creek,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,2,Abby Zugay,M,Sr.,5' 6'',"Ann Arbor, Mich.",Pioneer,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,3,Coda Jones,M,Fr.,5' 2'',"Frisco, Texas",Memorial,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,4,Lilley Bosley,M,Jr.,5' 9'',"Rochester, Mich.",Stoney Creek,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,5,Kali Burrell,F,Sr.,5' 8'',"Evanston, Ill.",Evanston,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,6,Adi Walick,M,So.,5' 5'',"Greenwood Village, Colo.",Regis Jesuit,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,7,Beanie Harshe,M,So.,5' 6'',"Dexter, Mich.",Dexter,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,8,Taylor Brennan,F,Sr.,5' 5'',"Newtown, Pa.",Council Rock North,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,9,Chloe Nugent,D,Fr.,5' 3'',"Carrollton, Texas",Hebron,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,10,Campbell Jewell,D,Jr.,5' 5'',"Eaton, Ohio",Preble Shawnee,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,11,Elle Ervin,F,So.,5' 11'',"Bloomfield Hills, Mich.",Marian,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,12,Claire Hammill,D,So.,5' 7'',"Plymouth, Mich.",Salem,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,13,Josie Owen-Kren,D,So.,5' 6'',"Strongsville, Ohio",Strongsville,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,14,Ella Jablinskey,F,So.,5' 6'',"St. Clair, Mich.",St. Clair,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,16,Gabrielle Prych,F,Jr.,5' 10'',"Carlsbad, Calif.",San Marcos,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,17,Ella Sims,D,Jr.,5' 8'',"San Mateo, Calif.",Aragon,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,19,Júlia Ingadóttir,D,Fr.,5' 7'',"Garðabær, Iceland",Verzlunarskóli Íslands,Women,ISL,international,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,65380.3173049324,3.789,6.11928417467047,0.997187978437653,7298.940234702393,0.8995732691583702
University of Michigan,20,Sam Suplee,F,Sr.,5' 7'',"Weymouth, Mass.",Browne & Nichols,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,21,Vickie Jones,M,Sr.,5' 11'',"San Lorenzo, Calif.",Arroyo,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,22,Maya Raghunandanan,M,Fr.,5' 7'',"Newton, Pa.",Pennington School,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,23,Sierra Sargent,M,Sr.,5' 3'',"Manhattan Beach, Calif.",Mira Costa,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,24,Ellie Fife,D,So.,5' 7'',"Ann Arbor, Mich.",Community High School,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,26,Jenna Lang,M,Sr.,5' 7'',"Columbus, Ind.",Columbus North,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,27,Stella Tapia,D,Jr.,5' 5'',"Montclair, N.J.",Montclair,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,28,Rubie Deaville,M,Fr.,5' 2'',"Sandbach, England",Everton,Women,GBR,international,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,53139.151252206,3.768,4.18537017111771,0.780443314302584,19540.106287428796,0.731146038788676
University of Michigan,33,Erin Junkmann,D,Gr.,5' 8'',"Midlothian, Va.",,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,34,Aniyah League,D,Sr.,5' 6'',"Cypress, Calif.",Cypress,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Michigan,99,Sienna Smart,GK,Fr.,5' 8'',"Corona, Calif.",Centennial,Women,USA,us,170976,University of Michigan-Ann Arbor,MI,3,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,0,Paloma Peña,GK,R-Jr.,5' 11'',"Miramar, Fla.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,1,Jayden Emmanuel,GK,R-Sr.,6' 0'',"Indian Trail, N.C.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,2,Ella Petersen,D,Fr.,5' 2'',"Orlando, Fla.",Mississippi State,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,3,Kyra Taylor,F,Jr.,5' 6'',"Longview, Texas",Mississippi State / Louisiana Tech,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,5,Mia Gray,MF,Fr.,,"Rochester, N.Y.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,6,Avery Upton,D,R-Jr.,5' 10'',"Jacksonville, Fla.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,7,Zoe Main,F,Jr.,5' 5'',"Missouri City, Texas",Mississippi State,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,8,Adia Symmonds,MF,Fr.,5' 4'',"Tampa, Fla.",Mississippi State,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,9,Addy Hess,F,R-So.,5' 7'',"South Riding, Va.",Penn State,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,10,Madison Jones,MF,R-Sr.,5' 5'',"Longwood, Fla.",Kentucky,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,11,Hannah Jibril,D,Jr.,5' 7'',"Glyndon, Md.",Mississippi State / NC State,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,12,Charlotte Grim,MF,R-Fr.,5' 8'',"Hilltown, Pa.",Mississippi State,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,14,Tatum Borman,F/MF,Fr.,5' 3'',"Georgetown, Ky.",Mississippi State,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,16,Courtney Hogan,MF,Fr.,,"Camarillo, Calif.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,17,Sophia Sindelar,MF,So.,5' 4'',"Cleveland, Ohio",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,22,Abby Gemma,D,Jr.,5' 8'',"Flemington, N.J.",Notre Dame,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,27,Norah Abbott,MF,R-So.,5' 6'',"Florence, SC",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,28,Emma Duval,MF,R-Jr.,5' 3'',"Naperville, Ill.",Tennessee,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,29,Lena Bailey,F,Sr.,5' 11'',"Tampa, Fla.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,31,Paris Bice,GK,Sr.,5' 9'',"Flagler Beach, Fla.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,33,Skye Barnes,D,Jr.,5' 10'',"Oviedo, Fla.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of Florida,99,Katie Johnston,F,So.,5' 7'',"Edmond, Okla.",,Women,USA,us,134130,University of Florida,FL,5,12,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,0,Coleman Catlett,GK,So.,6' 1'',"Holly Springs, N.C.",Columbus Crew,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,1,Alan Rutkowski,GK,So.,6' 2'',"Elmwood Park, N.J.",New York Red Bulls,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,2,Myles Carson,D,Fr.,6' 0'',"Bedford, Texas",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,5,Nick Lockermann,D,Sr.,,"Nuremberg, Germany",Vermont,Men,DEU,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,63676.087821808,3.137,1.83161439976671,0.724942902608952,9003.169717826793,0.8761246327686133
University of North Carolina,6,Charlie Antonelius,M/D,So.,5' 11'',"Stockholm, Sweden",IF Brommapojkarna,Men,SWE,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,63088.4236678734,7.417,0.568648782156174,0.824396267323925,9590.833871761395,0.8680389123880201
University of North Carolina,7,Jace Donawa,F,Fr.,5' 9'',"Sandys, Bermuda",,Men,BMU,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,98145.1689383889,,6.31013667887972,1.15665923980235,25465.911398754106,1.3503876107274013
University of North Carolina,8,Nico Loebus,M,So.,,"Bad Homburg, Germany",Vermont,Men,DEU,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,63676.087821808,3.137,1.83161439976671,0.724942902608952,9003.169717826793,0.8761246327686133
University of North Carolina,9,Dan Klink,F/M,So.,6' 4'',"Monkton, Md.",Pipeline SC,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,10,Joschi Schelb,M/F,Sr.,6' 0'',"Freiburg, Germany",Rutgers,Men,DEU,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,63676.087821808,3.137,1.83161439976671,0.724942902608952,9003.169717826793,0.8761246327686133
University of North Carolina,11,Ryan Dugan,F,So.,5' 10'',"St. Louis, Mo.",St. Louis City SC,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,13,Luca Nikolai,D,Sr.,6' 1'',"Düsseldorf, Germany",James Madison,Men,DEU,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,63676.087821808,3.137,1.83161439976671,0.724942902608952,9003.169717826793,0.8761246327686133
University of North Carolina,14,John McDowell,M,Sr.,5' 11'',"Chapel Hill, N.C.",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,15,Max Fisher,D,Sr.,5' 11'',"Widnes, Cheshire, England",Gardner-Webb,Men,GBR,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,53139.151252206,3.768,4.18537017111771,0.780443314302584,19540.106287428796,0.731146038788676
University of North Carolina,16,Maclovio Swett,M,Sr.,5' 5'',"Denver, Colo.",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,17,Drew Waller,F,So.,6' 2'',"Concord, N.C.",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,18,Jonathan Luna Sabando,M,Fr.,5' 8'',"Irving, Texas",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,19,Bertil Rygaard Hansen,F,Jr.,6' 1'',"Slagelse, Denmark",Naestved IF,Men,DNK,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,69475.3198650883,4.434,-0.344058639271637,0.862858530829051,3203.937674546498,0.9559167528259453
University of North Carolina,20,Milton Jones,F/M,Jr.,5' 4'',"Glassboro, N.J.",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,22,Etienne Veillard,D,Fr.,5' 8'',"Federal Way, Washington",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,24,Alejandro Saborio-Perez,GK,So.,5' 11'',"Geneva, Switzerland",Servette FC,Men,CHE,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,82777.293582076,4.122,2.1924092887961,0.999714609630485,10098.036042441207,1.1389397248167314
University of North Carolina,26,Martin Mai,F,Jr.,5' 8'',"Aarhus, Denmark",,Men,DNK,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,69475.3198650883,4.434,-0.344058639271637,0.862858530829051,3203.937674546498,0.9559167528259453
University of North Carolina,27,Ryan Zellefrow,M,Jr.,5' 10'',"Berywn, Pa.",Vermont,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,29,Abubaker Mayanja,F,So.,5' 9'',"Kampala, Uganda",KCCA FC,Men,UGA,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,2724.90609568409,2.885,1.48927085105888,0.329910473171456,69954.35144395071,0.037492211504748706
University of North Carolina,31,Cristian Milazzo,D,Jr.,5' 11'',"Cary, N.C.",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,33,Riley Berge,D,Gr.,6' 0'',"Columbia, Md.",,Men,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,0,Liya Brooks,Goalkeeper,R-Jr.,5' 9'',"Kaneohe, Hawaii",South Eugene,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,1,Hannah Johann,Goalkeeper,Jr.,5' 9'',"Bamberg, Germany",E.T.A Hoffmann-Gymnasium,Women,DEU,international,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,63676.087821808,3.137,1.83161439976671,0.724942902608952,9003.169717826793,0.8761246327686133
University of North Carolina,2,Cali O'Neill,Defender,Fr.,5' 5'',"Durham, N.C.",Seaforth,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,3,Jenny Dearie,Forward,So.,5' 9'',"Ponte Vedra, Fla.",Ponte Vedra,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,4,Aven Alvarez,Defender,Jr.,5' 8'',"New Hill, N.C.",Crossroads FLEX,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,6,Riley Kennedy,Midfielder,So.,5' 4'',"Raleigh, N.C.",Crossroads FLEX,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,8,Bella Gaetino,Defender,Jr.,5' 8'',"Dexter, Mich.",Dexter,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,9,Hope Munson,Defender,So.,5' 6'',"Holladay, Utah",Olympus,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,10,Bella Devey,Midfielder/Forward,So.,5' 7'',"Draper, Utah",Lone Peak,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
University of North Carolina,11,Peyton Trayer,Goalkeeper,Fr.,5' 11'',"Aliso Viejo, Calif.",Santa Margarita Catholic High School,Women,USA,us,199120,University of North Carolina at Chapel Hill,NC,5,13,5,1,72679.2575396348,3.65,1.92386172918107,1.0,0.0,1.0
