country_name,iso3,year,any_conflict,n_conflicts,max_intensity_level,max_intensity_label,conflict_types,any_onset,incompatibilities,conflict_ids
Somalia,SOM,2002,1,1,1,minor,intrastate,0,government,337
Somalia,SOM,2006,1,1,1,minor,internationalized intrastate,1,government,337
Somalia,SOM,2007,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2008,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2009,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2010,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2011,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2012,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2013,1,1,1,minor,internationalized intrastate,0,government,337
Somalia,SOM,2014,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2015,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2016,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2017,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2018,1,2,2,war,internationalized intrastate; intrastate,1,government; territory,14074; 337
Somalia,SOM,2019,1,2,2,war,internationalized intrastate,1,government; territory,14197; 337
Somalia,SOM,2020,1,2,2,war,internationalized intrastate,0,government; territory,14197; 337
Somalia,SOM,2021,1,2,2,war,internationalized intrastate,0,government; territory,14197; 337
Somalia,SOM,2022,1,1,2,war,internationalized intrastate,0,government,337
Somalia,SOM,2023,1,1,2,war,internationalized intrastate,0,government,337
Serbia,SRB,1991,1,2,2,war,intrastate,1,territory,384; 385
Serbia,SRB,1992,1,1,1,minor,intrastate,0,territory,385
Serbia,SRB,1998,1,1,2,war,intrastate,1,territory,412
Serbia,SRB,1999,1,1,2,war,internationalized intrastate,0,territory,412
South Sudan,SSD,2011,1,1,1,minor,intrastate,1,government,11345
South Sudan,SSD,2012,1,2,1,minor,interstate; intrastate,1,government; territory,11345; 11348
South Sudan,SSD,2013,1,1,1,minor,intrastate,0,government,11345
South Sudan,SSD,2014,1,1,2,war,internationalized intrastate,0,government,11345
South Sudan,SSD,2015,1,1,1,minor,internationalized intrastate,0,government,11345
South Sudan,SSD,2016,1,1,1,minor,intrastate,0,government,11345
South Sudan,SSD,2017,1,1,1,minor,intrastate,0,government,11345
South Sudan,SSD,2018,1,1,1,minor,intrastate,0,government,11345
South Sudan,SSD,2019,1,1,1,minor,intrastate,0,government,11345
South Sudan,SSD,2020,1,1,1,minor,intrastate,0,government,11345
South Sudan,SSD,2021,1,1,1,minor,intrastate,0,government,11345
Suriname,SUR,1987,1,1,1,minor,intrastate,1,government,357
Syria,SYR,1948,1,1,2,war,interstate,1,territory,228
Syria,SYR,1949,1,1,1,minor,interstate,0,territory,228
Syria,SYR,1966,1,1,1,minor,intrastate,1,government,299
Syria,SYR,1967,1,1,2,war,interstate,1,territory,302
Syria,SYR,1973,1,1,2,war,interstate,1,territory,302
Syria,SYR,1979,1,1,1,minor,intrastate,1,government,299
Syria,SYR,1980,1,1,1,minor,intrastate,0,government,299
Syria,SYR,1981,1,1,1,minor,intrastate,0,government,299
Syria,SYR,1982,1,1,2,war,intrastate,0,government,299
Syria,SYR,2011,1,1,2,war,intrastate,1,government,299
Syria,SYR,2012,1,2,2,war,intrastate,1,government; territory,13042; 299
Syria,SYR,2013,1,3,2,war,intrastate,1,government; territory,13042; 13604; 299
Syria,SYR,2014,1,3,2,war,intrastate,0,government; territory,13042; 13604; 299
Syria,SYR,2015,1,3,2,war,internationalized intrastate; intrastate,0,government; territory,13042; 13604; 299
Syria,SYR,2016,1,3,2,war,internationalized intrastate; intrastate,1,both; government; territory,13604; 13809; 299
Syria,SYR,2017,1,2,2,war,internationalized intrastate,0,government; territory,13604; 299
Syria,SYR,2018,1,3,2,war,internationalized intrastate; intrastate,1,both; government; territory,13604; 13809; 299
Syria,SYR,2019,1,2,2,war,internationalized intrastate,0,government; territory,13604; 299
Syria,SYR,2020,1,2,2,war,internationalized intrastate,0,government; territory,13604; 299
Syria,SYR,2021,1,2,1,minor,internationalized intrastate,0,government; territory,13604; 299
Syria,SYR,2022,1,2,1,minor,internationalized intrastate,0,government; territory,13604; 299
Syria,SYR,2023,1,3,2,war,internationalized intrastate; intrastate,1,both; government; territory,13604; 13809; 299
Chad,TCD,1966,1,1,1,minor,intrastate,1,government,288
Chad,TCD,1967,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1968,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1969,1,1,1,minor,internationalized intrastate,0,government,288
Chad,TCD,1970,1,1,1,minor,internationalized intrastate,0,government,288
Chad,TCD,1971,1,1,1,minor,internationalized intrastate,0,government,288
Chad,TCD,1972,1,1,1,minor,internationalized intrastate,0,government,288
Chad,TCD,1976,1,1,1,minor,intrastate,1,government,288
Chad,TCD,1977,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1978,1,1,2,war,internationalized intrastate,0,government,288
Chad,TCD,1979,1,1,2,war,intrastate,0,government,288
Chad,TCD,1980,1,1,2,war,internationalized intrastate,0,government,288
Chad,TCD,1981,1,1,1,minor,internationalized intrastate,0,government,288
Chad,TCD,1982,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1983,1,2,1,minor,internationalized intrastate; interstate,1,government; territory,288; 349
Chad,TCD,1984,1,1,1,minor,internationalized intrastate,0,government,288
Chad,TCD,1986,1,1,1,minor,internationalized intrastate,1,government,288
Chad,TCD,1987,1,2,2,war,internationalized intrastate; interstate,1,government; territory,288; 361
Chad,TCD,1989,1,1,1,minor,intrastate,1,government,288
Chad,TCD,1990,1,1,2,war,intrastate,0,government,288
Chad,TCD,1991,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1992,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1993,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1994,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1997,1,1,1,minor,intrastate,1,government,288
Chad,TCD,1998,1,1,1,minor,intrastate,0,government,288
Chad,TCD,1999,1,1,1,minor,intrastate,0,government,288
Chad,TCD,2000,1,1,2,war,intrastate,0,government,288
Chad,TCD,2001,1,1,1,minor,intrastate,0,government,288
Chad,TCD,2002,1,1,1,minor,intrastate,0,government,288
Chad,TCD,2003,1,1,1,minor,intrastate,0,government,288
Chad,TCD,2005,1,1,1,minor,intrastate,1,government,288
Chad,TCD,2006,1,1,2,war,intrastate,0,government,288
Chad,TCD,2007,1,1,1,minor,intrastate,0,government,288
Chad,TCD,2008,1,1,1,minor,intrastate,0,government,288
Chad,TCD,2009,1,1,1,minor,intrastate,0,government,288
Chad,TCD,2010,1,1,1,minor,intrastate,0,government,288
Chad,TCD,2015,1,1,1,minor,intrastate,1,territory,13640
Chad,TCD,2017,1,1,1,minor,intrastate,1,territory,13640
Chad,TCD,2018,1,2,1,minor,intrastate,1,government; territory,13640; 288
Chad,TCD,2019,1,1,1,minor,intrastate,0,territory,13640
Chad,TCD,2020,1,2,1,minor,intrastate,1,government; territory,13640; 288
Chad,TCD,2021,1,2,1,minor,intrastate,0,government; territory,13640; 288
Chad,TCD,2022,1,1,1,minor,intrastate,0,territory,13640
Chad,TCD,2023,1,1,1,minor,intrastate,1,government,288
Togo,TGO,1986,1,1,1,minor,intrastate,1,government,358
Togo,TGO,2022,1,1,1,minor,intrastate,1,government,358
Togo,TGO,2023,1,1,1,minor,intrastate,0,government,358
Thailand,THA,1946,1,1,1,minor,interstate,1,territory,214
Thailand,THA,1951,1,1,1,minor,intrastate,1,government,240
Thailand,THA,1974,1,1,1,minor,intrastate,1,government,240
Thailand,THA,1975,1,1,1,minor,intrastate,0,government,240
Thailand,THA,1976,1,1,1,minor,intrastate,0,government,240
Thailand,THA,1977,1,2,1,minor,interstate; intrastate,1,government; territory,240; 294
Thailand,THA,1978,1,2,1,minor,interstate; intrastate,0,government; territory,240; 294
Thailand,THA,1979,1,1,1,minor,intrastate,0,government,240
Thailand,THA,1980,1,1,1,minor,intrastate,0,government,240
Thailand,THA,1981,1,1,1,minor,intrastate,0,government,240
Thailand,THA,1982,1,1,1,minor,intrastate,0,government,240
Thailand,THA,1986,1,1,1,minor,interstate,1,territory,356
Thailand,THA,1987,1,1,1,minor,interstate,0,territory,356
Thailand,THA,1988,1,1,1,minor,interstate,0,territory,356
Thailand,THA,2003,1,1,1,minor,intrastate,1,territory,423
Thailand,THA,2004,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2005,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2006,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2007,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2008,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2009,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2010,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2011,1,2,1,minor,interstate; intrastate,1,territory,294; 423
Thailand,THA,2012,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2013,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2014,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2015,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2016,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2017,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2018,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2019,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2020,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2021,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2022,1,1,1,minor,intrastate,0,territory,423
Thailand,THA,2023,1,1,1,minor,intrastate,0,territory,423
Tajikistan,TJK,1992,1,1,2,war,internationalized intrastate,1,government,395
Tajikistan,TJK,1993,1,1,2,war,internationalized intrastate,0,government,395
Tajikistan,TJK,1994,1,1,1,minor,internationalized intrastate,0,government,395
Tajikistan,TJK,1995,1,1,1,minor,internationalized intrastate,0,government,395
Tajikistan,TJK,1996,1,1,2,war,internationalized intrastate,0,government,395
Tajikistan,TJK,1997,1,1,1,minor,intrastate,0,government,395
Tajikistan,TJK,1998,1,1,1,minor,intrastate,0,government,395
Tajikistan,TJK,2000,1,1,1,minor,intrastate,1,government,395
Tajikistan,TJK,2010,1,1,1,minor,intrastate,1,government,395
Tajikistan,TJK,2011,1,1,1,minor,intrastate,0,government,395
Tajikistan,TJK,2021,1,1,1,minor,interstate,1,territory,13324
Tajikistan,TJK,2022,1,1,1,minor,interstate,0,territory,13324
Trinidad and Tobago,TTO,1990,1,1,1,minor,intrastate,1,government,378
Tunisia,TUN,1953,1,1,1,minor,extrasystemic,1,territory,245
Tunisia,TUN,1954,1,1,1,minor,extrasystemic,0,territory,245
Tunisia,TUN,1955,1,1,1,minor,extrasystemic,0,territory,245
Tunisia,TUN,1956,1,1,1,minor,extrasystemic,0,territory,245
Tunisia,TUN,1961,1,1,2,war,interstate,1,territory,272
Tunisia,TUN,1980,1,1,1,minor,intrastate,1,government,343
Tunisia,TUN,2013,1,1,1,minor,intrastate,1,government,343
Tunisia,TUN,2014,1,1,1,minor,intrastate,0,government,343
Tunisia,TUN,2015,1,1,1,minor,intrastate,0,government,343
Tunisia,TUN,2016,1,1,1,minor,intrastate,1,territory,14333
Turkey,TUR,1974,1,1,2,war,interstate,1,territory,323
Turkey,TUR,1984,1,1,1,minor,intrastate,1,territory,354
Turkey,TUR,1985,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,1986,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,1987,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,1988,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,1989,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,1990,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,1991,1,2,1,minor,intrastate,1,government; territory,354; 383
Turkey,TUR,1992,1,2,2,war,intrastate,0,government; territory,354; 383
Turkey,TUR,1993,1,2,2,war,intrastate,0,government; territory,354; 383
Turkey,TUR,1994,1,1,2,war,intrastate,0,territory,354
Turkey,TUR,1995,1,1,2,war,intrastate,0,territory,354
Turkey,TUR,1996,1,1,2,war,intrastate,0,territory,354
Turkey,TUR,1997,1,1,2,war,intrastate,0,territory,354
Turkey,TUR,1998,1,1,2,war,intrastate,0,territory,354
Turkey,TUR,1999,1,1,2,war,intrastate,0,territory,354
Turkey,TUR,2000,1,2,1,minor,intrastate,1,government; territory,354; 383
Turkey,TUR,2001,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2002,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2003,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2004,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2005,1,2,1,minor,intrastate,1,government; territory,354; 383
Turkey,TUR,2006,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2007,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2008,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2009,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2010,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2011,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2012,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2013,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2015,1,2,1,minor,intrastate,1,territory,13902; 354
Turkey,TUR,2016,1,3,2,war,intrastate,1,government; territory,13902; 354; 383
Turkey,TUR,2017,1,2,1,minor,intrastate,0,territory,13902; 354
Turkey,TUR,2018,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2019,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2020,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2021,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2022,1,1,1,minor,intrastate,0,territory,354
Turkey,TUR,2023,1,1,1,minor,intrastate,0,territory,354
Taiwan,TWN,1949,1,1,2,war,interstate,1,both,232
Taiwan,TWN,1950,1,1,1,minor,interstate,0,both,232
Taiwan,TWN,1954,1,1,2,war,interstate,1,both,232
Taiwan,TWN,1958,1,1,2,war,interstate,1,both,232
Tanzania,TZA,1978,1,1,1,minor,interstate,1,territory,427
Tanzania,TZA,2020,1,1,1,minor,intrastate,1,territory,15183
Uganda,UGA,1971,1,1,1,minor,intrastate,1,government,314
Uganda,UGA,1972,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,1974,1,1,1,minor,intrastate,1,government,314
Uganda,UGA,1978,1,1,1,minor,interstate,1,territory,427
Uganda,UGA,1979,1,1,1,minor,internationalized intrastate,1,government,314
Uganda,UGA,1980,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,1981,1,1,2,war,internationalized intrastate,0,government,314
Uganda,UGA,1982,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1983,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1984,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1985,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1986,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1987,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1988,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1989,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1990,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,1991,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,1992,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,1994,1,1,1,minor,intrastate,1,government,314
Uganda,UGA,1995,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,1996,1,1,2,war,intrastate,0,government,314
Uganda,UGA,1997,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,1998,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,1999,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,2000,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,2001,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,2002,1,1,2,war,intrastate,0,government,314
Uganda,UGA,2003,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,2004,1,1,2,war,intrastate,0,government,314
Uganda,UGA,2005,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2006,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,2007,1,1,1,minor,intrastate,0,government,314
Uganda,UGA,2008,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2009,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2010,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2011,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2013,1,1,1,minor,internationalized intrastate,1,government,314
Uganda,UGA,2014,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2015,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2016,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2017,1,1,1,minor,internationalized intrastate,0,government,314
Uganda,UGA,2022,1,1,1,minor,intrastate,1,territory,15438
Ukraine,UKR,2014,1,4,2,war,internationalized intrastate; intrastate,1,government; territory,13219; 13246; 13247; 13306
Ukraine,UKR,2015,1,1,2,war,internationalized intrastate,0,territory,13306
Ukraine,UKR,2016,1,1,1,minor,internationalized intrastate,0,territory,13306
Ukraine,UKR,2017,1,1,1,minor,internationalized intrastate,0,territory,13306
Ukraine,UKR,2018,1,1,1,minor,internationalized intrastate,0,territory,13306
Ukraine,UKR,2019,1,1,1,minor,internationalized intrastate,0,territory,13306
Ukraine,UKR,2020,1,1,1,minor,internationalized intrastate,0,territory,13306
Ukraine,UKR,2021,1,1,1,minor,internationalized intrastate,0,territory,13306
Ukraine,UKR,2022,1,2,2,war,internationalized intrastate; interstate,1,both; territory,13243; 13306
Ukraine,UKR,2023,1,1,2,war,interstate,0,both,13243
Uruguay,URY,1972,1,1,1,minor,intrastate,1,government,319
United States,USA,1950,1,1,1,minor,extrasystemic,1,territory,238
United States,USA,1983,1,1,1,minor,interstate,1,government,350
United States,USA,1989,1,1,1,minor,interstate,1,government,368
United States,USA,2001,1,2,2,war,internationalized intrastate; interstate,1,government,13692; 418
United States,USA,2002,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2003,1,2,2,war,internationalized intrastate; interstate,1,government,418; 420
United States,USA,2004,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2005,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2006,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2007,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2008,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2009,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2010,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2011,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2012,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2013,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2014,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2015,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2016,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2017,1,1,1,minor,internationalized intrastate,0,government,418
United States,USA,2019,1,1,1,minor,internationalized intrastate,1,government,418
Uzbekistan,UZB,1999,1,1,1,minor,intrastate,1,government,415
Uzbekistan,UZB,2000,1,1,1,minor,internationalized intrastate,0,government,415
Uzbekistan,UZB,2004,1,1,1,minor,intrastate,1,government,415
Venezuela,VEN,1962,1,1,1,minor,intrastate,1,government,277
Venezuela,VEN,1982,1,1,1,minor,intrastate,1,government,277
Venezuela,VEN,1992,1,1,1,minor,intrastate,1,government,277
Vietnam,VNM,1946,1,1,2,war,extrasystemic,1,territory,216
Vietnam,VNM,1947,1,1,2,war,extrasystemic,0,territory,216
Vietnam,VNM,1948,1,1,2,war,extrasystemic,0,territory,216
Vietnam,VNM,1949,1,1,2,war,extrasystemic,0,territory,216
Vietnam,VNM,1950,1,1,2,war,extrasystemic,0,territory,216
Vietnam,VNM,1951,1,1,2,war,extrasystemic,0,territory,216
Vietnam,VNM,1952,1,1,2,war,extrasystemic,0,territory,216
Vietnam,VNM,1953,1,1,2,war,extrasystemic,0,territory,216
Vietnam,VNM,1954,1,1,2,war,extrasystemic,0,territory,216
Vietnam,VNM,1955,1,1,2,war,intrastate,1,territory,249
Vietnam,VNM,1956,1,1,2,war,intrastate,0,territory,249
Vietnam,VNM,1957,1,1,2,war,intrastate,0,territory,249
Vietnam,VNM,1958,1,1,2,war,intrastate,0,territory,249
Vietnam,VNM,1959,1,1,2,war,intrastate,0,territory,249
Vietnam,VNM,1960,1,1,2,war,intrastate,0,territory,249
Vietnam,VNM,1961,1,1,2,war,intrastate,0,territory,249
Vietnam,VNM,1962,1,1,2,war,internationalized intrastate,0,territory,249
Vietnam,VNM,1963,1,1,2,war,internationalized intrastate,0,territory,249
Vietnam,VNM,1964,1,1,2,war,internationalized intrastate,0,territory,249
Vietnam,VNM,1965,1,2,2,war,interstate,1,territory,293; 293
Vietnam,VNM,1966,1,2,2,war,interstate,0,territory,293; 293
Vietnam,VNM,1967,1,2,2,war,interstate,0,territory,293; 293
Vietnam,VNM,1968,1,2,2,war,interstate,0,territory,293; 293
Vietnam,VNM,1969,1,2,2,war,interstate,0,territory,293; 293
Vietnam,VNM,1970,1,2,2,war,interstate,0,territory,293; 293
Vietnam,VNM,1971,1,2,2,war,interstate,0,territory,293; 293
Vietnam,VNM,1972,1,2,2,war,interstate,0,territory,293; 293
Vietnam,VNM,1973,1,2,2,war,interstate,0,territory,293; 293
Vietnam,VNM,1974,1,3,2,war,interstate,1,territory,293; 293; 334
Vietnam,VNM,1975,1,3,2,war,interstate,1,territory,293; 293; 328
Vietnam,VNM,1976,1,1,1,minor,interstate,0,territory,328
Vietnam,VNM,1977,1,1,1,minor,interstate,0,territory,328
Vietnam,VNM,1978,1,1,1,minor,interstate,1,territory,334
Vietnam,VNM,1979,1,1,2,war,interstate,0,territory,334
Vietnam,VNM,1980,1,1,1,minor,interstate,0,territory,334
Vietnam,VNM,1981,1,1,1,minor,interstate,0,territory,334
Vietnam,VNM,1983,1,1,1,minor,interstate,1,territory,334
Vietnam,VNM,1984,1,1,1,minor,interstate,0,territory,334
Vietnam,VNM,1986,1,1,1,minor,interstate,1,territory,334
Vietnam,VNM,1987,1,1,1,minor,interstate,0,territory,334
Vietnam,VNM,1988,1,1,1,minor,interstate,0,territory,334
Yemen,YEM,1948,1,1,2,war,intrastate,1,government,230
Yemen,YEM,1962,1,1,2,war,internationalized intrastate,1,government,230
Yemen,YEM,1963,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,1964,1,2,2,war,extrasystemic; internationalized intrastate,1,government; territory,230; 286
Yemen,YEM,1965,1,2,1,minor,extrasystemic; internationalized intrastate,0,government; territory,230; 286
Yemen,YEM,1966,1,2,2,war,extrasystemic; internationalized intrastate,0,government; territory,230; 286
Yemen,YEM,1967,1,2,2,war,extrasystemic; internationalized intrastate,0,government; territory,230; 286
Yemen,YEM,1968,1,1,1,minor,internationalized intrastate,0,government,230
Yemen,YEM,1969,1,1,1,minor,internationalized intrastate,0,government,230
Yemen,YEM,1970,1,1,1,minor,internationalized intrastate,0,government,230
Yemen,YEM,1972,1,2,1,minor,interstate,1,both,320; 320
Yemen,YEM,1979,1,3,1,minor,interstate; intrastate,1,both; government,230; 320; 320
Yemen,YEM,1980,1,1,1,minor,intrastate,0,government,230
Yemen,YEM,1981,1,1,1,minor,intrastate,0,government,230
Yemen,YEM,1982,1,1,1,minor,intrastate,0,government,230
Yemen,YEM,1986,1,1,2,war,intrastate,1,government,359
Yemen,YEM,1994,1,1,2,war,intrastate,1,territory,402
Yemen,YEM,2009,1,1,1,minor,internationalized intrastate,1,government,230
Yemen,YEM,2010,1,1,1,minor,internationalized intrastate,0,government,230
Yemen,YEM,2011,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,2012,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,2013,1,1,1,minor,internationalized intrastate,0,government,230
Yemen,YEM,2014,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,2015,1,2,2,war,internationalized intrastate; intrastate,1,government; territory,13645; 230
Yemen,YEM,2016,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,2017,1,2,2,war,internationalized intrastate; intrastate,1,government; territory,13645; 230
Yemen,YEM,2018,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,2019,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,2020,1,2,2,war,internationalized intrastate; intrastate,1,government; territory,13645; 230
Yemen,YEM,2021,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,2022,1,1,2,war,internationalized intrastate,0,government,230
Yemen,YEM,2023,1,1,1,minor,internationalized intrastate,0,government,230
South Africa,ZAF,1966,1,1,1,minor,intrastate,1,territory,298
South Africa,ZAF,1967,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1968,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1969,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1970,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1971,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1972,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1973,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1974,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1975,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1976,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1977,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1978,1,1,2,war,intrastate,0,territory,298
South Africa,ZAF,1979,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1980,1,1,2,war,intrastate,0,territory,298
South Africa,ZAF,1981,1,2,2,war,intrastate,1,government; territory,298; 345
South Africa,ZAF,1982,1,2,2,war,intrastate,0,government; territory,298; 345
South Africa,ZAF,1983,1,2,2,war,intrastate,0,government; territory,298; 345
South Africa,ZAF,1984,1,1,1,minor,intrastate,0,territory,298
South Africa,ZAF,1985,1,2,1,minor,intrastate,1,government; territory,298; 345
South Africa,ZAF,1986,1,2,2,war,intrastate,0,government; territory,298; 345
South Africa,ZAF,1987,1,2,2,war,intrastate,0,government; territory,298; 345
South Africa,ZAF,1988,1,2,2,war,intrastate,0,government; territory,298; 345
South Africa,ZAF,1989,1,1,1,minor,intrastate,0,territory,298
Zimbabwe,ZWE,1967,1,1,1,minor,intrastate,1,government,318
Zimbabwe,ZWE,1968,1,1,1,minor,intrastate,0,government,318
Zimbabwe,ZWE,1973,1,1,1,minor,intrastate,1,government,318
Zimbabwe,ZWE,1974,1,1,1,minor,intrastate,0,government,318
Zimbabwe,ZWE,1975,1,1,1,minor,internationalized intrastate,0,government,318
Zimbabwe,ZWE,1976,1,1,2,war,intrastate,0,government,318
Zimbabwe,ZWE,1977,1,1,2,war,intrastate,0,government,318
Zimbabwe,ZWE,1978,1,1,2,war,intrastate,0,government,318
Zimbabwe,ZWE,1979,1,1,2,war,intrastate,0,government,318
