school_name,gender,platform,base_url,status,division,source_id,softball_roster,field_hockey_roster,beach_volleyball_roster,football_roster,baseball_roster,cross_country_roster,soccer_roster,volleyball_roster,water_polo_roster,basketball_roster,bowling_roster,fencing_roster,gymnastics_roster,ice_hockey_roster,swimming_diving_roster,track_field_roster,wrestling_roster,golf_roster,lacrosse_roster,rowing_roster,tennis_roster
Appalachian State University,Men,Sidearm Sports,http://appstatesports.com/,OK,I-FBS,27,,,,https://appstatesports.com/sports/football/roster,https://appstatesports.com/sports/baseball/roster,https://appstatesports.com/sports/mens-cross-country/roster,,,,https://appstatesports.com/sports/mens-basketball/roster,,,,,,https://appstatesports.com/sports/mens-track-and-field/roster,https://appstatesports.com/sports/wrestling/roster,https://appstatesports.com/sports/mens-golf/roster,,,
Appalachian State University,Women,Sidearm Sports,http://appstatesports.com/,OK,I-FBS,27,https://appstatesports.com/sports/softball/roster,https://appstatesports.com/sports/field-hockey/roster,,,,https://appstatesports.com/sports/womens-cross-country/roster,https://appstatesports.com/sports/womens-soccer/roster,https://appstatesports.com/sports/womens-volleyball/roster,,https://appstatesports.com/sports/womens-basketball/roster,,,,,,https://appstatesports.com/sports/womens-track-and-field/roster,,https://appstatesports.com/sports/womens-golf/roster,,,https://appstatesports.com/sports/womens-tennis/roster
Arcadia University,Men,Sidearm Sports,http://www.arcadiaknights.com/,OK,III,28,,,,,https://arcadiaknights.com/sports/baseball/roster,https://arcadiaknights.com/sports/mens-cross-country/roster,https://arcadiaknights.com/sports/mens-soccer/roster,https://arcadiaknights.com/sports/mens-volleyball/roster,,https://arcadiaknights.com/sports/mens-basketball/roster,,,,https://arcadiaknights.com/sports/mens-ice-hockey/roster,https://arcadiaknights.com/sports/mens-swimming-and-diving/roster,https://arcadiaknights.com/sports/mens-outdoor-track-field/roster,https://arcadiaknights.com/sports/mens-wrestling/roster,https://arcadiaknights.com/sports/mens-golf/roster,https://arcadiaknights.com/sports/mens-lacrosse/roster,,https://arcadiaknights.com/sports/mens-tennis/roster
Arcadia University,Women,Sidearm Sports,http://www.arcadiaknights.com/,OK,III,28,https://arcadiaknights.com/sports/softball/roster,https://arcadiaknights.com/sports/field-hockey/roster,,,,https://arcadiaknights.com/sports/womens-cross-country/roster,https://arcadiaknights.com/sports/womens-soccer/roster,https://arcadiaknights.com/sports/womens-volleyball/roster,,https://arcadiaknights.com/sports/womens-basketball/roster,,,,https://arcadiaknights.com/sports/womens-ice-hockey/roster,https://arcadiaknights.com/sports/womens-swimming-and-diving/roster,https://arcadiaknights.com/sports/womens-outdoor-track-field/roster,https://arcadiaknights.com/sports/womens-wrestling/roster,https://arcadiaknights.com/sports/womens-golf/roster,https://arcadiaknights.com/sports/womens-lacrosse/roster,,https://arcadiaknights.com/sports/womens-tennis/roster
Arizona State University,Men,WMT Digital,http://sundevils.com/,OK,I-FBS,29,,,,https://thesundevils.com/sports/football/roster,https://thesundevils.com/sports/baseball/roster,https://thesundevils.com/sports/cross-country/roster,,https://thesundevils.com/sports/volleyball/roster,,https://thesundevils.com/sports/mens-basketball/roster,,,,https://thesundevils.com/sports/mens-ice-hockey/roster,https://thesundevils.com/sports/mens-swimming-and-diving/roster,https://thesundevils.com/sports/track-and-field/roster,https://thesundevils.com/sports/wrestling/roster,https://thesundevils.com/sports/mens-golf/roster,,,https://thesundevils.com/sports/mens-tennis/roster
Arizona State University,Women,WMT Digital,http://sundevils.com/,OK,I-FBS,29,https://thesundevils.com/sports/softball/roster,,https://thesundevils.com/sports/beach-volleyball/roster,,,https://thesundevils.com/sports/cross-country/roster,https://thesundevils.com/sports/womens-soccer/roster,https://thesundevils.com/sports/volleyball/roster,https://thesundevils.com/sports/womens-water-polo/roster,https://thesundevils.com/sports/womens-basketball/roster,,,https://thesundevils.com/sports/womens-gymnastics/roster,,https://thesundevils.com/sports/womens-swimming-and-diving/roster,https://thesundevils.com/sports/track-and-field/roster,,https://thesundevils.com/sports/womens-golf/roster,https://thesundevils.com/sports/womens-lacrosse/roster,,https://thesundevils.com/sports/womens-tennis/roster
Arkansas State University,Men,Sidearm Sports,http://www.astateredwolves.com/,OK,I-FBS,30,,,,https://astateredwolves.com/sports/football/roster,https://astateredwolves.com/sports/baseball/roster,https://astateredwolves.com/sports/cross-country/roster,,,,https://astateredwolves.com/sports/mens-basketball/roster,,,,,,https://astateredwolves.com/sports/track-and-field/roster,,https://astateredwolves.com/sports/mens-golf/roster,,,
Arkansas State University,Women,Sidearm Sports,http://www.astateredwolves.com/,OK,I-FBS,30,,,,,,https://astateredwolves.com/sports/cross-country/roster,https://astateredwolves.com/sports/womens-soccer/roster,https://astateredwolves.com/sports/womens-volleyball/roster,,https://astateredwolves.com/sports/womens-basketball/roster,https://astateredwolves.com/sports/womens-bowling/roster,,,,,https://astateredwolves.com/sports/track-and-field/roster,,https://astateredwolves.com/sports/womens-golf/roster,,,https://astateredwolves.com/sports/womens-tennis/roster
Arkansas Tech University,Men,Sidearm Sports,http://www.arkansastechsports.com/,OK,II,31,,,,https://arkansastechsports.com/sports/football/roster,https://arkansastechsports.com/sports/baseball/roster,,,,,https://arkansastechsports.com/sports/mens-basketball/roster,,,,,,,,https://arkansastechsports.com/sports/mens-golf/roster,,,
Arkansas Tech University,Women,Sidearm Sports,http://www.arkansastechsports.com/,OK,II,31,https://arkansastechsports.com/sports/softball/roster,,,,,https://arkansastechsports.com/sports/womens-cross-country/roster,,https://arkansastechsports.com/sports/womens-volleyball/roster,,https://arkansastechsports.com/sports/womens-basketball/roster,,,,,,,,https://arkansastechsports.com/sports/womens-golf/roster,,,https://arkansastechsports.com/sports/womens-tennis/roster
Asbury University,Men,Sidearm Sports,http://www.asburyeagles.com/,OK,III,32,,,,,https://asburyeagles.com/sports/baseball/roster,https://asburyeagles.com/sports/mens-cross-country/roster,https://asburyeagles.com/sports/mens-soccer/roster,https://asburyeagles.com/sports/mens-volleyball/roster,,https://asburyeagles.com/sports/mens-basketball/roster,,,,,https://asburyeagles.com/sports/mens-swimming/roster,https://asburyeagles.com/sports/mens-track-and-field/roster,,https://asburyeagles.com/sports/mens-golf/roster,,,https://asburyeagles.com/sports/mens-tennis/roster
Asbury University,Women,Sidearm Sports,http://www.asburyeagles.com/,OK,III,32,https://asburyeagles.com/sports/softball/roster,,,,,https://asburyeagles.com/sports/womens-cross-country/roster,https://asburyeagles.com/sports/womens-soccer/roster,https://asburyeagles.com/sports/womens-volleyball/roster,,https://asburyeagles.com/sports/womens-basketball/roster,,,,,https://asburyeagles.com/sports/womens-swimming/roster,https://asburyeagles.com/sports/womens-track-and-field/roster,,,,,https://asburyeagles.com/sports/womens-tennis/roster
Ashland University,Men,Sidearm Sports,http://www.goashlandeagles.com/,OK,II,33,,,,https://goashlandeagles.com/sports/football/roster,https://goashlandeagles.com/sports/baseball/roster,https://goashlandeagles.com/sports/cross-country/roster,https://goashlandeagles.com/sports/mens-soccer/roster,,,https://goashlandeagles.com/sports/mens-basketball/roster,,,,,https://goashlandeagles.com/sports/swimming-and-diving/roster,https://goashlandeagles.com/sports/track-and-field/roster,https://goashlandeagles.com/sports/wrestling/roster,https://goashlandeagles.com/sports/mens-golf/roster,,,https://goashlandeagles.com/sports/mens-tennis/roster
Ashland University,Women,Sidearm Sports,http://www.goashlandeagles.com/,OK,II,33,https://goashlandeagles.com/sports/softball/roster,,,,,https://goashlandeagles.com/sports/cross-country/roster,https://goashlandeagles.com/sports/womens-soccer/roster,https://goashlandeagles.com/sports/womens-volleyball/roster,,https://goashlandeagles.com/sports/womens-basketball/roster,,,,,https://goashlandeagles.com/sports/swimming-and-diving/roster,https://goashlandeagles.com/sports/track-and-field/roster,,https://goashlandeagles.com/sports/womens-golf/roster,https://goashlandeagles.com/sports/womens-lacrosse/roster,,https://goashlandeagles.com/sports/womens-tennis/roster
Assumption University,Men,Sidearm Sports,http://www.assumptiongreyhounds.com/,OK,II,34,,,,https://assumptiongreyhounds.com/sports/football/roster,https://assumptiongreyhounds.com/sports/baseball/roster,https://assumptiongreyhounds.com/sports/mens-cross-country/roster,https://assumptiongreyhounds.com/sports/mens-soccer/roster,,,https://assumptiongreyhounds.com/sports/mens-basketball/roster,,,,https://assumptiongreyhounds.com/sports/mens-ice-hockey/roster,https://assumptiongreyhounds.com/sports/mens-swimming-and-diving/roster,https://assumptiongreyhounds.com/sports/mens-track-and-field/roster,,https://assumptiongreyhounds.com/sports/mens-golf/roster,https://assumptiongreyhounds.com/sports/mens-lacrosse/roster,,https://assumptiongreyhounds.com/sports/mens-tennis/roster
Assumption University,Women,Sidearm Sports,http://www.assumptiongreyhounds.com/,OK,II,34,https://assumptiongreyhounds.com/sports/softball/roster,https://assumptiongreyhounds.com/sports/field-hockey/roster,,,,https://assumptiongreyhounds.com/sports/womens-cross-country/roster,https://assumptiongreyhounds.com/sports/womens-soccer/roster,https://assumptiongreyhounds.com/sports/womens-volleyball/roster,,https://assumptiongreyhounds.com/sports/womens-basketball/roster,,,,https://assumptiongreyhounds.com/sports/womens-ice-hockey/roster,https://assumptiongreyhounds.com/sports/womens-swimming-and-diving/roster,https://assumptiongreyhounds.com/sports/womens-track-and-field/roster,,https://assumptiongreyhounds.com/sports/womens-golf/roster,https://assumptiongreyhounds.com/sports/womens-lacrosse/roster,https://assumptiongreyhounds.com/sports/womens-rowing/roster,https://assumptiongreyhounds.com/sports/womens-tennis/roster
Auburn University,Men,WMT Digital,http://www.auburntigers.com/,OK,I-FBS,35,,,,https://auburntigers.com/sports/football/roster,https://auburntigers.com/sports/baseball/roster,https://auburntigers.com/sports/xctrack/roster,https://auburntigers.com/sports/soccer/roster,https://auburntigers.com/sports/volleyball/roster,,https://auburntigers.com/sports/mens-basketball/roster,,,,,https://auburntigers.com/sports/swimming-diving/roster,,,https://auburntigers.com/sports/mens-golf/roster,,,https://auburntigers.com/sports/mens-tennis/roster
Auburn University,Women,WMT Digital,http://www.auburntigers.com/,OK,I-FBS,35,https://auburntigers.com/sports/softball/roster,,,,,https://auburntigers.com/sports/xctrack/roster,https://auburntigers.com/sports/soccer/roster,https://auburntigers.com/sports/volleyball/roster,,https://auburntigers.com/sports/womens-basketball/roster,,,https://auburntigers.com/sports/gymnastics/roster,,https://auburntigers.com/sports/swimming-diving/roster,,,https://auburntigers.com/sports/womens-golf/roster,,,https://auburntigers.com/sports/womens-tennis/roster
Auburn University at Montgomery,Men,Sidearm Sports,http://www.aumathletics.com/,OK,II,36,,,,,https://aumathletics.com/sports/baseball/roster,https://aumathletics.com/sports/mens-cross-country/roster,https://aumathletics.com/sports/mens-soccer/roster,,,https://aumathletics.com/sports/mens-basketball/roster,,,,,,,,,,,https://aumathletics.com/sports/mens-tennis/roster
Auburn University at Montgomery,Women,Sidearm Sports,http://www.aumathletics.com/,OK,II,36,https://aumathletics.com/sports/softball/roster,,,,,https://aumathletics.com/sports/womens-cross-country/roster,https://aumathletics.com/sports/womens-soccer/roster,https://aumathletics.com/sports/womens-volleyball/roster,,https://aumathletics.com/sports/womens-basketball/roster,,,,,,,,https://aumathletics.com/sports/womens-golf/roster,,,https://aumathletics.com/sports/womens-tennis/roster
Augsburg University,Men,Sidearm Sports,http://athletics.augsburg.edu/,OK,III,37,,,,https://athletics.augsburg.edu/sports/football/roster,https://athletics.augsburg.edu/sports/baseball/roster,https://athletics.augsburg.edu/sports/mens-cross-country/roster,https://athletics.augsburg.edu/sports/mens-soccer/roster,,,https://athletics.augsburg.edu/sports/mens-basketball/roster,,,,https://athletics.augsburg.edu/sports/mens-ice-hockey/roster,,https://athletics.augsburg.edu/sports/mens-track-and-field/roster,https://athletics.augsburg.edu/sports/wrestling/roster,https://athletics.augsburg.edu/sports/mens-golf/roster,,,
Augsburg University,Women,Sidearm Sports,http://athletics.augsburg.edu/,OK,III,37,https://athletics.augsburg.edu/sports/softball/roster,,,,,https://athletics.augsburg.edu/sports/womens-cross-country/roster,https://athletics.augsburg.edu/sports/womens-soccer/roster,https://athletics.augsburg.edu/sports/womens-volleyball/roster,,https://athletics.augsburg.edu/sports/womens-basketball/roster,,,,https://athletics.augsburg.edu/sports/womens-ice-hockey/roster,https://athletics.augsburg.edu/sports/womens-swimming-and-diving/roster,https://athletics.augsburg.edu/sports/womens-track-and-field/roster,https://athletics.augsburg.edu/sports/womens-wrestling/roster,https://athletics.augsburg.edu/sports/womens-golf/roster,https://athletics.augsburg.edu/sports/womens-lacrosse/roster,,
Augusta University,Men,Sidearm Sports,http://www.augustajags.com/,OK,II,38,,,,,https://augustajags.com/sports/baseball/roster,https://augustajags.com/sports/mens-cross-country/roster,,,,https://augustajags.com/sports/mens-basketball/roster,,,,,,https://augustajags.com/sports/mens-track-and-field/roster,,https://augustajags.com/sports/mens-golf/roster,,,https://augustajags.com/sports/mens-tennis/roster
Augusta University,Women,Sidearm Sports,http://www.augustajags.com/,OK,II,38,https://augustajags.com/sports/softball/roster,,,,,https://augustajags.com/sports/womens-cross-country/roster,,https://augustajags.com/sports/womens-volleyball/roster,,https://augustajags.com/sports/womens-basketball/roster,,,,,,https://augustajags.com/sports/womens-track-and-field/roster,,https://augustajags.com/sports/womens-golf/roster,,,https://augustajags.com/sports/womens-tennis/roster
Augustana College (Illinois),Men,Sidearm Sports,http://www.athletics.augustana.edu/,OK,III,39,,,,https://athletics.augustana.edu/sports/football/roster,https://athletics.augustana.edu/sports/baseball/roster,https://athletics.augustana.edu/sports/mens-cross-country/roster,https://athletics.augustana.edu/sports/mens-soccer/roster,https://athletics.augustana.edu/sports/mens-volleyball/roster,https://athletics.augustana.edu/sports/mens-water-polo/roster,https://athletics.augustana.edu/sports/mens-basketball/roster,,,,,https://athletics.augustana.edu/sports/mens-swimming-and-diving/roster,https://athletics.augustana.edu/sports/mens-track-and-field/roster,https://athletics.augustana.edu/sports/wrestling/roster,https://athletics.augustana.edu/sports/mens-golf/roster,https://athletics.augustana.edu/sports/mens-lacrosse/roster,,https://athletics.augustana.edu/sports/mens-tennis/roster
Augustana College (Illinois),Women,Sidearm Sports,http://www.athletics.augustana.edu/,OK,III,39,https://athletics.augustana.edu/sports/softball/roster,,,,,https://athletics.augustana.edu/sports/womens-cross-country/roster,https://athletics.augustana.edu/sports/womens-soccer/roster,https://athletics.augustana.edu/sports/womens-volleyball/roster,https://athletics.augustana.edu/sports/womens-water-polo/roster,https://athletics.augustana.edu/sports/womens-basketball/roster,https://athletics.augustana.edu/sports/womens-bowling/roster,,,,https://athletics.augustana.edu/sports/womens-swimming-and-diving/roster,https://athletics.augustana.edu/sports/womens-track-and-field/roster,https://athletics.augustana.edu/sports/womens-wrestling/roster,https://athletics.augustana.edu/sports/womens-golf/roster,https://athletics.augustana.edu/sports/womens-lacrosse/roster,,https://athletics.augustana.edu/sports/womens-tennis/roster
Augustana University (South Dakota),Men,Sidearm Sports,http://www.goaugie.com/,OK,II,40,,,,https://goaugie.com/sports/football/roster,https://goaugie.com/sports/baseball/roster,https://goaugie.com/sports/mens-cross-country/roster,,,,https://goaugie.com/sports/mens-basketball/roster,,,,https://goaugie.com/sports/mens-hockey/roster,https://goaugie.com/sports/mens-swimming-diving/roster,https://goaugie.com/sports/mens-track-and-field/roster,https://goaugie.com/sports/wrestling/roster,https://goaugie.com/sports/mens-golf/roster,,,https://goaugie.com/sports/mens-tennis/roster
